Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
20,0.7905333804309431,0.8576952864916435,0.7905333804309431,0.8154279072270019,0.8838840631117827,0.6564485326505087
60,0.8120805369127517,0.8394986034913111,0.8120805369127517,0.8245456802345571,0.8841108309617355,0.6693715243996314
59,0.8120805369127517,0.8394986034913111,0.8120805369127517,0.8245456802345571,0.8841108309617355,0.6693715243996314
58,0.8120805369127517,0.8394986034913111,0.8120805369127517,0.8245456802345571,0.8841108309617355,0.6693715243996314
61,0.812433768986224,0.8401195157894853,0.812433768986224,0.8250157412530192,0.8843919271513193,0.6701130978940718
63,0.8134934652066408,0.8418163405183349,0.8134934652066408,0.826260621676071,0.8844094910798392,0.6724544518116035
71,0.8113740727658071,0.8378405100967863,0.8113740727658071,0.8235842106272757,0.8845511385625233,0.6673198242629043
55,0.8120805369127517,0.842856084534138,0.8120805369127517,0.825788203764359,0.8848459022397153,0.6712621593183152
65,0.8152596255740021,0.8426645954705201,0.8152596255740021,0.8276023155835434,0.8848610095037959,0.6752348512203117
72,0.8134934652066408,0.8384527178503574,0.8134934652066408,0.8249826308470405,0.8850525792189948,0.6706257472565922
67,0.8156128576474744,0.843234919473346,0.8156128576474744,0.8279849733976777,0.8852497729846501,0.6760919123066325
66,0.8156128576474744,0.843234919473346,0.8156128576474744,0.8279849733976777,0.8852497729846501,0.6760919123066325
68,0.8156128576474744,0.843234919473346,0.8156128576474744,0.8279849733976777,0.8852497729846501,0.6760919123066325
56,0.8131402331331685,0.8418598867091093,0.8131402331331685,0.8259425860145926,0.8854308254871626,0.6722994719757382
62,0.8156128576474744,0.8418937744816621,0.8156128576474744,0.8274430015189098,0.8855658075870011,0.6754055495945159
